SN,Point Num,Title,Center Point,Circle Point,Slope,Angle,Timestamp,Validity,Distance
23,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340036.52454533 10506237.5115543      2564.09179831],0.07055754207954526,284.6291169094626,Apr-15-2022 12:42:17,True,30.112646298297378
24,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340038.55953373 10506238.28156238     2564.03192472],0.07294079392345713,288.6291169094626,Apr-15-2022 12:42:17,True,29.95674047333513
25,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[83.42145063787378, 63.34113002291154, 6.969374179840088, 1339950.765885968, 10506190.86047321, 2558.1426]",0.08187613742405496,292.6291169094626,Apr-15-2022 12:42:17,False,13.470709256897516
26,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[81.86053877903504, 68.56740241376994, 6.948648691177368, 1339950.765885968, 10506190.86047321, 2558.1426]",0.13965083302975764,296.6291169094626,Apr-15-2022 12:42:17,False,8.097661094518838
27,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[81.21732023797993, 70.72103798477892, 6.904494285583496, 1339950.765885968, 10506190.86047321, 2558.1426]",0.2000731909391244,300.6291169094626,Apr-15-2022 12:42:17,False,5.933839571922882
28,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[80.84139589691657, 71.97971443958706, 6.854933500289917, 1339950.765885968, 10506190.86047321, 2558.1426]",0.2665699445949568,304.6291169094626,Apr-15-2022 12:42:17,False,4.711987130659254
29,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[80.60003278888253, 72.78785062008124, 6.727576971054077, 1339950.765885968, 10506190.86047321, 2558.1426]",0.3568614459983404,308.6291169094626,Apr-15-2022 12:42:17,False,3.9900124357936604
30,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[80.42490652400652, 73.37421144362999, 6.694836616516113, 1339950.765885968, 10506190.86047321, 2558.1426]",0.4297743694675782,312.6291169094626,Apr-15-2022 12:42:17,False,3.4792430291443757
31,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[80.31492236016757, 73.74246234495288, 6.614337682723999, 1339950.765885968, 10506190.86047321, 2558.1426]",0.5094479109498969,316.6291169094626,Apr-15-2022 12:42:17,False,3.20373112334849
32,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[80.24478020852183, 73.97731352409276, 6.540546894073486, 1339950.765885968, 10506190.86047321, 2558.1426]",0.5782297118845907,320.6291169094626,Apr-15-2022 12:42:17,False,3.052671641599625
33,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[80.081910924294, 74.52263531062339, 6.137151002883911, 1339950.765885968, 10506190.86047321, 2558.1426]",0.8869977511691134,324.6291169094626,Apr-15-2022 12:42:17,False,2.9107182429659266
34,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[80.02275707327192, 74.7206952693963, 6.289137840270996, 1339950.765885968, 10506190.86047321, 2558.1426]",0.8801442256441414,328.6291169094626,Apr-15-2022 12:42:17,False,2.693381998755828
35,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[79.99261840133464, 74.82160609799365, 6.1553733348846436, 1339950.765885968, 10506190.86047321, 2558.1426]",0.9831085565236038,332.6291169094626,Apr-15-2022 12:42:17,False,2.7290907049540514
36,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[79.92342269652642, 75.05328836727578, 6.354718446731567, 1339950.765885968, 10506190.86047321, 2558.1426]",0.9608385959595661,336.6291169094626,Apr-15-2022 12:42:17,False,2.4737183968659595
37,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[79.88745976029982, 75.17370009945084, 6.05344820022583, 1339950.765885968, 10506190.86047321, 2558.1426]",1.1806611479162168,340.6291169094626,Apr-15-2022 12:42:17,False,2.640866770573642
38,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[79.86290782245217, 75.25590532724034, 6.032922863960266, 1339950.765885968, 10506190.86047321, 2558.1426]",1.2280151110629978,344.6291169094626,Apr-15-2022 12:42:17,False,2.625283514993823
39,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[79.80130089206148, 75.46217872926704, 5.791526198387146, 1339950.765885968, 10506190.86047321, 2558.1426]",1.470385066598754,348.6291169094626,Apr-15-2022 12:42:17,False,2.753810327931047
40,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[79.76640421919963, 75.57902037979196, 6.0238116979599, 1339950.765885968, 10506190.86047321, 2558.1426]",1.3658507519211678,352.6291169094626,Apr-15-2022 12:42:17,False,2.534278714610657
41,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[79.73563771466132, 75.68203332848678, 6.078378677368164, 1339950.765885968, 10506190.86047321, 2558.1426]",1.3644737255067039,356.6291169094626,Apr-15-2022 12:42:17,False,2.467519092986418
42,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[79.71186334193476, 75.76163509913602, 6.158377170562744, 1339950.765885968, 10506190.86047321, 2558.1426]",1.3323849970780304,360.6291169094626,Apr-15-2022 12:42:17,False,2.3884223246755285
43,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[79.68354243665608, 75.85645964960887, 6.365331649780273, 1339950.765885968, 10506190.86047321, 2558.1426]",1.2081335230826675,364.6291169094626,Apr-15-2022 12:42:17,False,2.2110862835961673
44,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[79.64487453514883, 75.98592819385458, 6.558368921279907, 1339950.765885968, 10506190.86047321, 2558.1426]",1.0880301969314612,368.6291169094626,Apr-15-2022 12:42:17,False,2.0512432706933676
45,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[79.62127144472623, 76.06495647409736, 6.7567126750946045, 1339950.765885968, 10506190.86047321, 2558.1426]",0.9498996956302266,372.6291169094626,Apr-15-2022 12:42:17,False,1.9048807507963403
46,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[79.5924353079199, 76.16150613178407, 7.0982325077056885, 1339950.765885968, 10506190.86047321, 2558.1426]",0.7035567070430241,376.6291169094626,Apr-15-2022 12:42:17,False,1.6864286121670187
47,3,Point star maximum,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340038.55953373 10506238.28156238     2564.03192472],0.07294079392345713,288.6291169094626,Apr-15-2022 12:42:17,True,29.95674047333513
