SN,Point Num,Title,Center Point,Circle Point,Slope,Angle,Timestamp,Validity,Distance
21,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],[ 1340019.28958287 10506234.64900928     2564.04133606],0.08118668175137847,276.7900798432598,Apr-15-2022 12:41:01,True,30.029347965138275
22,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],[ 1340021.35833897 10506235.00756412     2564.05635452],0.08078266053837746,280.7900798432598,Apr-15-2022 12:41:01,True,29.992036214532884
23,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],[ 1340023.36879124 10506235.52465015     2564.13845539],0.07818582565891284,284.7900798432598,Apr-15-2022 12:41:01,True,29.928546925145202
24,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],[ 1340025.40236058 10506236.12273365     2564.2113452 ],0.07569750699435873,288.7900798432598,Apr-15-2022 12:41:01,True,29.94080754422026
25,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],[ 1340027.3438126  10506236.84691196     2564.24879122],0.07440361012093036,292.7900798432598,Apr-15-2022 12:41:01,True,29.953870671572282
26,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],[ 1340029.26497807 10506237.75805622     2564.29785156],0.0728019039559989,296.7900798432598,Apr-15-2022 12:41:01,True,29.93362128649209
27,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],[ 1340031.03210606 10506238.74748569     2564.33689928],0.07152250195204847,300.7900798432598,Apr-15-2022 12:41:01,True,29.918933972069947
28,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],[ 1340032.64151158 10506239.82902866     2564.36673641],0.07061777325268144,304.7900798432598,Apr-15-2022 12:41:01,True,29.876737595064707
29,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],[ 1340034.46975102 10506241.14892536     2564.36913919],0.070451820822234,308.7900798432598,Apr-15-2022 12:41:01,True,29.912574923947194
30,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],[ 1340036.00273289 10506242.4643169      2564.37034082],0.07039338431718574,312.7900798432598,Apr-15-2022 12:41:01,True,29.920171569016475
31,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[86.55976211524157, 53.1262309169619, 7.273047685623169, 1339950.765885968, 10506190.86047321, 2558.1426]",0.03555074387475172,316.7900798432598,Apr-15-2022 12:41:01,False,29.71428880157358
32,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[85.41802794816768, 56.910204579549884, 7.264236927032471, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04041140166654715,320.7900798432598,Apr-15-2022 12:41:01,False,26.36329677450078
33,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[84.60613016541042, 59.60102343674553, 7.229894638061523, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04565656171180557,324.7900798432598,Apr-15-2022 12:41:01,False,24.092832574380605
34,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[83.8958460972878, 61.9550707134597, 7.2069666385650635, 1339950.765885968, 10506190.86047321, 2558.1426]",0.05057741247294953,328.7900798432598,Apr-15-2022 12:41:01,False,22.207800469835977
35,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[83.2033664398026, 64.25011001539936, 7.515846252441406, 1339950.765885968, 10506190.86047321, 2558.1426]",0.039739822252342474,332.7900798432598,Apr-15-2022 12:41:01,False,20.471687527860386
36,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[82.64635485340455, 66.09617649345562, 7.7184953689575195, 1339950.765885968, 10506190.86047321, 2558.1426]",0.03182666573821997,336.7900798432598,Apr-15-2022 12:41:01,False,19.183896684366136
37,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[82.40296212004587, 66.90283685210541, 7.633190631866455, 1339950.765885968, 10506190.86047321, 2558.1426]",0.03729664038724692,340.7900798432598,Apr-15-2022 12:41:01,False,18.66223893392308
38,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[81.80419605985948, 68.88728740735459, 7.051775693893433, 1339950.765885968, 10506190.86047321, 2558.1426]",0.07311961606651951,344.7900798432598,Apr-15-2022 12:41:01,False,17.510749001955414
39,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[81.33058096140235, 70.4569584485208, 7.091224193572998, 1339950.765885968, 10506190.86047321, 2558.1426]",0.07432482612192873,348.7900798432598,Apr-15-2022 12:41:01,False,16.69610480869987
40,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[80.9754198855579, 71.63404519579412, 7.095129013061523, 1339950.765885968, 10506190.86047321, 2558.1426]",0.07651545276737959,352.7900798432598,Apr-15-2022 12:41:01,False,16.169579994255326
41,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[80.5929403368178, 72.90167174201571, 7.410416603088379, 1339950.765885968, 10506190.86047321, 2558.1426]",0.05870713137069236,356.7900798432598,Apr-15-2022 12:41:01,False,15.669483069430298
42,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[80.3364723310572, 73.75166660691653, 7.381781339645386, 1339950.765885968, 10506190.86047321, 2558.1426]",0.0615858760901436,360.7900798432598,Apr-15-2022 12:41:01,False,15.405458134017826
43,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[80.02285332697204, 74.79107322692391, 7.395698547363281, 1339950.765885968, 10506190.86047321, 2558.1426]",0.0617281813372234,364.7900798432598,Apr-15-2022 12:41:01,False,15.144188783482155
44,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[79.66845499492761, 75.96563206311792, 7.5186498165130615, 1339950.765885968, 10506190.86047321, 2558.1426]",0.05433056448282209,368.7900798432598,Apr-15-2022 12:41:01,False,14.93249291711817
45,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[79.44216964805635, 76.71559454780461, 7.607458829879761, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04863256280042013,372.7900798432598,Apr-15-2022 12:41:01,False,14.848887949986358
46,3,Point star value,[ 1340015.72798314 10506264.36721759     2566.47132397],"[79.11986938164536, 77.7837728985234, 7.583629608154297, 1339950.765885968, 10506190.86047321, 2558.1426]",0.05038072371307535,376.7900798432598,Apr-15-2022 12:41:01,False,14.808466671595713
47,3,Point star maximum,[ 1340015.72798314 10506264.36721759     2566.47132397],[ 1340017.17382206 10506234.41200596     2564.01930904],0.08176085471975814,272.7900798432598,Apr-15-2022 12:41:01,True,30.090156725264006
1,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[51.150105245039384, 70.48135634833609, 7.629185199737549, 1339950.765885968, 10506190.86047321, 2558.1426]",0.034555823606220094,196.79007984325978,Apr-15-2022 12:41:01,False,20.262217938138146
2,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[51.58679009823544, 69.03408076440586, 7.518048524856567, 1339950.765885968, 10506190.86047321, 2558.1426]",0.03995371397539223,200.79007984325978,Apr-15-2022 12:41:01,False,20.312093997639142
3,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[51.98403546866823, 67.71751683678416, 7.385986089706421, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04614472240054634,204.79007984325978,Apr-15-2022 12:41:01,False,20.456564159535525
4,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[52.35679743078923, 66.48209664199797, 7.243110418319702, 1339950.765885968, 10506190.86047321, 2558.1426]",0.05258842936615519,208.79007984325978,Apr-15-2022 12:41:01,False,20.676319474148197
5,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[52.91044859775408, 64.64716737871305, 7.478099346160889, 1339950.765885968, 10506190.86047321, 2558.1426]",0.040312541401074924,212.79007984325978,Apr-15-2022 12:41:01,False,21.123373984676046
6,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[53.281226776693316, 63.418321904670606, 7.431542158126831, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04173290954826751,216.79007984325978,Apr-15-2022 12:41:01,False,21.522202648048992
7,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[53.770648633043855, 61.796263576441994, 6.972978353500366, 1339950.765885968, 10506190.86047321, 2558.1426]",0.06126956369943023,220.79007984325978,Apr-15-2022 12:41:01,False,22.172665553348427
8,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[54.593372074234, 59.06956595904841, 7.006920099258423, 1339950.765885968, 10506190.86047321, 2558.1426]",0.05643467160182774,224.79007984325978,Apr-15-2022 12:41:01,False,23.46303415804518
9,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[54.88760797260547, 58.09439947797601, 7.419327020645142, 1339950.765885968, 10506190.86047321, 2558.1426]",0.0379734295611662,228.79007984325978,Apr-15-2022 12:41:01,False,23.97133310664427
10,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[55.594940850463104, 55.75013313500109, 7.519049644470215, 1339950.765885968, 10506190.86047321, 2558.1426]",0.03195254193560456,232.79007984325978,Apr-15-2022 12:41:01,False,25.35976164475737
11,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[56.15214222947201, 53.903437639909626, 7.673038959503174, 1339950.765885968, 10506190.86047321, 2558.1426]",0.02470293013903167,236.79007984325978,Apr-15-2022 12:41:01,False,26.559857254779995
12,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[56.621901216520946, 52.34654665248052, 7.641400098800659, 1339950.765885968, 10506190.86047321, 2558.1426]",0.02488268537526732,240.79007984325978,Apr-15-2022 12:41:01,False,27.64001810451779
13,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340008.70835652 10506240.07526737     2564.37254333],0.07045443385676987,244.79007984325978,Apr-15-2022 12:41:01,True,29.86587036399114
14,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340010.42528691 10506239.13831669     2564.36293173],0.0703426404997034,248.79007984325978,Apr-15-2022 12:41:01,True,30.0500784663523
15,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340012.4736382  10506238.57322269     2564.33469677],0.0716306428564381,252.79007984325978,Apr-15-2022 12:41:01,True,29.907612018409548
16,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340014.38738408 10506238.18123966     2564.28803968],0.07351774626077197,256.7900798432598,Apr-15-2022 12:41:01,True,29.780243149858528
17,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340016.5198914  10506237.58286625     2564.20053196],0.07604317652539538,260.7900798432598,Apr-15-2022 12:41:01,True,29.950720652809423
18,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340018.73624577 10506237.38882785     2564.18150854],0.07689574517713088,264.7900798432598,Apr-15-2022 12:41:01,True,29.86868958146568
19,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340020.7476746  10506237.40487247     2564.20373583],0.07646881211720272,268.7900798432598,Apr-15-2022 12:41:01,True,29.742952047861507
20,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340022.82733311 10506237.27542835     2564.23157024],0.07512390837875726,272.7900798432598,Apr-15-2022 12:41:01,True,29.90079853463118
21,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340024.91530003 10506237.28134494     2564.26761436],0.07349448908450716,276.7900798432598,Apr-15-2022 12:41:01,True,30.068282298906578
22,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340026.95910038 10506237.67676883     2564.29925346],0.0726259167561848,280.7900798432598,Apr-15-2022 12:41:01,True,29.989172302272806
23,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340028.99834599 10506238.14583545     2564.32108021],0.07190738602186261,284.7900798432598,Apr-15-2022 12:41:01,True,29.98294954417633
24,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340031.03210606 10506238.74748569     2564.33689928],0.07134460390024008,288.7900798432598,Apr-15-2022 12:41:01,True,29.995958571396496
25,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340032.94510045 10506239.52593189     2564.3344965 ],0.07153438118541082,292.7900798432598,Apr-15-2022 12:41:01,True,29.950459296511866
26,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340034.75918736 10506240.39292102     2564.39477062],0.06957916537793422,296.7900798432598,Apr-15-2022 12:41:01,True,29.919497191183744
27,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340036.7076508  10506241.38017231     2564.29064274],0.07288780184003577,300.7900798432598,Apr-15-2022 12:41:01,True,30.000438003244184
28,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[86.52677443209001, 53.23555980264743, 7.229593992233276, 1339950.765885968, 10506190.86047321, 2558.1426]",0.03932517289636003,304.7900798432598,Apr-15-2022 12:41:01,False,27.977013567339252
29,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[85.0406101948267, 58.16105515372108, 7.2031614780426025, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04869935424209325,308.7900798432598,Apr-15-2022 12:41:01,False,23.14441081163958
30,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[84.0269975389896, 61.520404207435845, 7.163112163543701, 1339950.765885968, 10506190.86047321, 2558.1426]",0.05856861177074373,312.7900798432598,Apr-15-2022 12:41:01,False,19.939534459872064
31,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[83.22512196205706, 64.17800713400992, 7.1231629848480225, 1339950.765885968, 10506190.86047321, 2558.1426]",0.06911489938604319,316.7900798432598,Apr-15-2022 12:41:01,False,17.487671785154312
32,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[82.49032046823069, 66.61331088514083, 7.277652978897095, 1339950.765885968, 10506190.86047321, 2558.1426]",0.06876635856958443,320.7900798432598,Apr-15-2022 12:41:01,False,15.32398912578445
33,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[81.88736566160364, 68.61164392430611, 7.412018060684204, 1339950.765885968, 10506190.86047321, 2558.1426]",0.06733804431380944,324.7900798432598,Apr-15-2022 12:41:01,False,13.647613619219133
34,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[81.69668045103353, 69.24361924347477, 7.471090793609619, 1339950.765885968, 10506190.86047321, 2558.1426]",0.06541945490011611,328.7900798432598,Apr-15-2022 12:41:01,False,13.14116862647124
35,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[81.28159561070409, 70.61930734044364, 7.1443891525268555, 1339950.765885968, 10506190.86047321, 2558.1426]",0.09814784137463484,332.7900798432598,Apr-15-2022 12:41:01,False,12.12709041500432
36,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[80.9584413136967, 71.69031614800328, 6.820490837097168, 1339950.765885968, 10506190.86047321, 2558.1426]",0.13330181062531785,336.7900798432598,Apr-15-2022 12:41:01,False,11.416179911309282
37,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[80.65648503990302, 72.69106975618944, 6.607128620147705, 1339950.765885968, 10506190.86047321, 2558.1426]",0.16136093059114234,340.7900798432598,Apr-15-2022 12:41:01,False,10.808615571660265
38,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[80.33592809804445, 73.75347032221723, 6.689329624176025, 1339950.765885968, 10506190.86047321, 2558.1426]",0.16299741735341147,344.7900798432598,Apr-15-2022 12:41:01,False,10.191900992750714
39,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[80.21649148004478, 74.14931116669126, 6.771831035614014, 1339950.765885968, 10506190.86047321, 2558.1426]",0.1580246837858883,348.7900798432598,Apr-15-2022 12:41:01,False,9.975885888713414
40,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[80.00371965626844, 74.85448667998415, 6.710856199264526, 1339950.765885968, 10506190.86047321, 2558.1426]",0.1699493274074543,352.7900798432598,Apr-15-2022 12:41:01,False,9.657526151217624
41,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[79.69061540643605, 75.89218728418575, 6.827199220657349, 1339950.765885968, 10506190.86047321, 2558.1426]",0.1646991552210841,356.7900798432598,Apr-15-2022 12:41:01,False,9.240956295910607
42,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[79.54518694035815, 76.37417118315211, 6.976582765579224, 1339950.765885968, 10506190.86047321, 2558.1426]",0.1507741377419778,360.7900798432598,Apr-15-2022 12:41:01,False,9.07083637617328
43,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[79.34891391012674, 77.02466584162002, 7.1171555519104, 1339950.765885968, 10506190.86047321, 2558.1426]",0.1375382795075262,364.7900798432598,Apr-15-2022 12:41:01,False,8.893505813431771
44,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[79.17408525445437, 77.60408883482461, 7.195852518081665, 1339950.765885968, 10506190.86047321, 2558.1426]",0.13007134865151923,368.7900798432598,Apr-15-2022 12:41:01,False,8.784698527777538
45,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[78.99530874440961, 78.19659593937463, 7.280656576156616, 1339950.765885968, 10506190.86047321, 2558.1426]",0.12115391790131688,372.7900798432598,Apr-15-2022 12:41:01,False,8.715806371055901
46,4,Point star value,[ 1340021.34340825 10506267.05525928     2566.47152328],"[78.84144983170074, 78.70652030726569, 7.371167898178101, 1339950.765885968, 10506190.86047321, 2558.1426]",0.11088972407597093,376.7900798432598,Apr-15-2022 12:41:01,False,8.690146418122621
47,4,Point star maximum,[ 1340021.34340825 10506267.05525928     2566.47152328],[ 1340018.73624577 10506237.38882785     2564.18150854],0.07689574517713088,264.7900798432598,Apr-15-2022 12:41:01,True,29.86868958146568
1,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[50.91144602970598, 71.2723287228162, 8.277081489562988, 1339950.765885968, 10506190.86047321, 2558.1426]",0.004818431254719273,196.79007984325978,Apr-15-2022 12:41:01,False,26.431425692460707
2,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[51.43571732042762, 69.53477123057965, 8.383312225341797, 1339950.765885968, 10506190.86047321, 2558.1426]",0.0007973272225947073,200.79007984325978,Apr-15-2022 12:41:01,False,26.495771840624155
3,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[51.96497403106382, 67.7806908924849, 8.140113353729248, 1339950.765885968, 10506190.86047321, 2558.1426]",0.009904861320278027,204.79007984325978,Apr-15-2022 12:41:01,False,26.68766600143295
4,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[52.501316259892356, 66.00312749239657, 8.246243953704834, 1339950.765885968, 10506190.86047321, 2558.1426]",0.005857903473715524,208.79007984325978,Apr-15-2022 12:41:01,False,27.005699222909893
5,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[53.099193057098944, 64.0216241623348, 8.045597076416016, 1339950.765885968, 10506190.86047321, 2558.1426]",0.013046649111250657,212.79007984325978,Apr-15-2022 12:41:01,False,27.50679336036391
6,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[53.672641812809786, 62.12108106655019, 7.837040662765503, 1339950.765885968, 10506190.86047321, 2558.1426]",0.020178857106138523,216.79007984325978,Apr-15-2022 12:41:01,False,28.1241330715104
7,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[54.251418985517645, 60.20287835247491, 7.732111692428589, 1339950.765885968, 10506190.86047321, 2558.1426]",0.02329326891576223,220.79007984325978,Apr-15-2022 12:41:01,False,28.871374741750625
8,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340005.82673039 10506248.79657703     2565.09322929],0.048777453954196845,224.79007984325978,Apr-15-2022 12:41:01,True,29.83991902879196
9,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340007.27259984 10506247.43685489     2564.98469591],0.05242144971290346,228.79007984325978,Apr-15-2022 12:41:01,True,29.84399330413588
10,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340008.86324467 10506246.14343982     2564.90940332],0.05496670805463995,232.79007984325978,Apr-15-2022 12:41:01,True,29.83778551877836
11,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340010.56746449 10506244.70444828     2564.79666471],0.058379008359519584,236.79007984325978,Apr-15-2022 12:41:01,True,30.033596580933672
12,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340012.34087529 10506243.72683292     2564.72737932],0.060859728653679,240.79007984325978,Apr-15-2022 12:41:01,True,29.954185301169115
13,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340014.16887059 10506242.8255611      2564.62004757],0.06453389106690455,244.79007984325978,Apr-15-2022 12:41:01,True,29.921904947987787
14,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340016.09011235 10506241.96474033     2564.50110149],0.06845287565994744,248.79007984325978,Apr-15-2022 12:41:01,True,29.95787098283251
15,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340018.0785233  10506241.23663288     2564.44803619],0.07015978815669263,252.79007984325978,Apr-15-2022 12:41:01,True,29.99067797486301
16,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340020.11197056 10506240.7241283      2564.46605825],0.0696543486934547,256.7900798432598,Apr-15-2022 12:41:01,True,29.947877506564563
17,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340022.15751805 10506240.33496433     2564.46305466],0.06979773830022468,260.7900798432598,Apr-15-2022 12:41:01,True,29.92978874486342
18,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340024.17358555 10506240.05720859     2564.45264196],0.07010325111771054,264.7900798432598,Apr-15-2022 12:41:01,True,29.948885452585905
19,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340026.36134495 10506239.91476017     2564.43682241],0.0705917204265187,268.7900798432598,Apr-15-2022 12:41:01,True,29.96732381629338
20,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340028.42454686 10506239.96111637     2564.43241692],0.07077988942556679,272.7900798432598,Apr-15-2022 12:41:01,True,29.95044891395568
21,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340030.55516209 10506240.14464145     2564.42240477],0.07112250661541919,276.7900798432598,Apr-15-2022 12:41:01,True,29.94801898152881
22,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340032.53082432 10506240.46541172     2564.4059844 ],0.07170673872548014,280.7900798432598,Apr-15-2022 12:41:01,True,29.934831251329687
23,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340034.45470585 10506240.53390842     2564.40258026],0.0709864806602262,284.7900798432598,Apr-15-2022 12:41:01,True,30.28509183145967
24,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],[ 1340036.64953007 10506241.54227405     2564.30065489],0.07520336790369563,288.7900798432598,Apr-15-2022 12:41:01,True,29.954835305581916
25,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[85.46682202385354, 56.748489617687014, 7.2542243003845215, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04783112416078018,292.7900798432598,Apr-15-2022 12:41:01,False,24.074882743446423
26,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[82.74979265159787, 65.75335947407653, 7.227791786193848, 1339950.765885968, 10506190.86047321, 2558.1426]",0.07992388106227877,296.7900798432598,Apr-15-2022 12:41:01,False,14.769031991737783
27,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[81.38780947172884, 70.26728980053807, 7.1633124351501465, 1339950.765885968, 10506190.86047321, 2558.1426]",0.12283667165760813,300.7900798432598,Apr-15-2022 12:41:01,False,10.179811020182655
28,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[80.78986617066704, 72.24901353990688, 7.122762680053711, 1339950.765885968, 10506190.86047321, 2558.1426]",0.15800548893334482,304.7900798432598,Apr-15-2022 12:41:01,False,8.212219090780149
29,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[80.31562370588837, 73.82076381957347, 7.201058864593506, 1339950.765885968, 10506190.86047321, 2558.1426]",0.1832818123610352,308.7900798432598,Apr-15-2022 12:41:01,False,6.6750992856664375
30,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[79.93344134985841, 75.08740539974929, 7.300581216812134, 1339950.765885968, 10506190.86047321, 2558.1426]",0.2058820149303098,312.7900798432598,Apr-15-2022 12:41:01,False,5.474051835702995
31,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[79.85639335879713, 75.34276043539494, 7.243811368942261, 1339950.765885968, 10506190.86047321, 2558.1426]",0.22642170081839366,316.7900798432598,Apr-15-2022 12:41:01,False,5.2557047748012735
32,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[79.70422564628895, 75.8470797708695, 7.0936267375946045, 1339950.765885968, 10506190.86047321, 2558.1426]",0.2806645007171321,320.7900798432598,Apr-15-2022 12:41:01,False,4.850847606024175
33,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[79.47819938264426, 76.59618359323872, 6.6761133670806885, 1339950.765885968, 10506190.86047321, 2558.1426]",0.42930152385395975,324.7900798432598,Apr-15-2022 12:41:01,False,4.381206487705462
34,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[79.32364544433469, 77.10841143828213, 6.6213462352752686, 1339950.765885968, 10506190.86047321, 2558.1426]",0.4930185402298246,328.7900798432598,Apr-15-2022 12:41:01,False,4.0323457668445615
35,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[79.23175875692878, 77.41294537894325, 6.857136011123657, 1339950.765885968, 10506190.86047321, 2558.1426]",0.4564252312626076,332.7900798432598,Apr-15-2022 12:41:01,False,3.7264658368053882
36,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[79.18950728381914, 77.55297662795294, 6.741694211959839, 1339950.765885968, 10506190.86047321, 2558.1426]",0.5052524947547397,336.7900798432598,Apr-15-2022 12:41:01,False,3.6871193139760456
37,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[79.08025276620091, 77.91507161390369, 6.353416681289673, 1339950.765885968, 10506190.86047321, 2558.1426]",0.6719790251221867,340.7900798432598,Apr-15-2022 12:41:01,False,3.677319209175658
38,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[78.95419396624705, 78.33285991587367, 6.215747594833374, 1339950.765885968, 10506190.86047321, 2558.1426]",0.7774991109807425,344.7900798432598,Apr-15-2022 12:41:01,False,3.5657833777751673
39,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[78.91096355198452, 78.47613560447935, 6.427307605743408, 1339950.765885968, 10506190.86047321, 2558.1426]",0.7202702924306712,348.7900798432598,Apr-15-2022 12:41:01,False,3.3828954629940626
40,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[78.85642202125686, 78.65689897457246, 6.576991558074951, 1339950.765885968, 10506190.86047321, 2558.1426]",0.6854702485958866,352.7900798432598,Apr-15-2022 12:41:01,False,3.2321792345275675
41,5,Point star value,[ 1340026.97151341 10506269.80146747     2566.54701614],"[78.788835855999, 78.88089530985478, 6.675012111663818, 1339950.765885968, 10506190.86047321, 2558.1426]",0.6693064497126457,356.7900798432598,Apr-15-2022 12:41:01,False,3.1092590058766496
