SN,Point Num,Title,Center Point Rel,Circle Point Rel,Center Point Abs,Circle Point Abs,Slope,Angle,Timestamp,Validity,Distance
4,3,Point star value,[66.95271301 90.26045227  8.51937962],[66.33158371 91.49560789  7.77376294],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340017.09746968 10506282.3560811      2565.91634107],0.5393101215466131,-63.38471371080899,Nov-05-2022 14:27:33,False,1.570781724713977
5,3,Point star value,[66.95271301 90.26045227  8.51937962],[66.24218485 91.47229576  7.76294971],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340017.00807082 10506282.33276897     2565.90552783],0.5384674946413351,-59.38471371080899,Nov-05-2022 14:27:33,False,1.595494002451748
6,3,Point star value,[66.95271301 90.26045227  8.51937962],[66.13261059 91.44372258  7.73071003],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340016.89849656 10506282.30419579     2565.87328815],0.5478065554902601,-55.38471371080899,Nov-05-2022 14:27:33,False,1.6415530216207308
7,3,Point star value,[66.95271301 90.26045227  8.51937962],[66.0297307  91.41689506  7.66963506],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340016.79561667 10506282.27736827     2565.81221318],0.5743016850180123,-51.38471371080899,Nov-05-2022 14:27:33,False,1.706259678141097
8,3,Point star value,[66.95271301 90.26045227  8.51937962],[65.91611891 91.38726904  7.72630477],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340016.68200488 10506282.24774225     2565.86888289],0.5179798055331447,-47.38471371080899,Nov-05-2022 14:27:33,False,1.7243001692517448
9,3,Point star value,[66.95271301 90.26045227  8.51937962],[65.78460369 91.35297442  7.69626784],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340016.55048966 10506282.21344763     2565.83884597],0.5146374781291957,-43.38471371080899,Nov-05-2022 14:27:33,False,1.7987765334873977
10,3,Point star value,[66.95271301 90.26045227  8.51937962],[65.65125549 91.31820182  7.768857  ],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340016.41714146 10506282.17867503     2565.91143513],0.44751521422544993,-39.38471371080899,Nov-05-2022 14:27:33,False,1.8373649573696844
11,3,Point star value,[66.95271301 90.26045227  8.51937962],[65.51768111 91.28337024  7.75514007],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340016.28356708 10506282.14384345     2565.89771819],0.43366194661285984,-35.38471371080899,Nov-05-2022 14:27:33,False,1.92086954750992
12,3,Point star value,[66.95271301 90.26045227  8.51937962],[65.33560607 91.23589137  7.72810698],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340016.10149204 10506282.09636458     2565.8706851 ],0.4189903709599644,-31.384713710808988,Nov-05-2022 14:27:33,False,2.047590950156242
13,3,Point star value,[66.95271301 90.26045227  8.51937962],[65.16657249 91.19181326  7.60916066],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340015.93245846 10506282.05228647     2565.75173879],0.45186035052680834,-27.384713710808988,Nov-05-2022 14:27:33,False,2.2104818020916257
14,3,Point star value,[66.95271301 90.26045227  8.51937962],[64.93467278 91.13134184  7.52936268],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340015.70055875 10506281.99181505     2565.6719408 ],0.4504297082604011,-23.384713710808988,Nov-05-2022 14:27:33,False,2.4106158033623983
15,3,Point star value,[66.95271301 90.26045227  8.51937962],[64.66637109 91.06137804  7.45467067],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340015.43225706 10506281.92185125     2565.59724879],0.4394957860526899,-19.384713710808988,Nov-05-2022 14:27:33,False,2.646213634482934
16,3,Point star value,[66.95271301 90.26045227  8.51937962],[64.32659318 90.97277571  7.51344299],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340015.09247915 10506281.83324892     2565.65602112],0.3696920000466249,-15.384713710808986,Nov-05-2022 14:27:33,False,2.9010030221699026
17,3,Point star value,[66.95271301 90.26045227  8.51937962],[63.91015841 90.86418393  7.55509424],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340014.67604438 10506281.72465714     2565.69767237],0.3108717402122179,-11.384713710808986,Nov-05-2022 14:27:33,False,3.2483036624847608
18,3,Point star value,[66.95271301 90.26045227  8.51937962],[63.35501742 90.71942236  7.77005839],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340014.12090339 10506281.57989557     2565.91263652],0.20660365762452107,-7.384713710808986,Nov-05-2022 14:27:33,False,3.7034510164205914
19,3,Point star value,[66.95271301 90.26045227  8.51937962],[62.52678907 90.50344906  8.01666164],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340013.29267504 10506281.36392227     2566.15923977],0.11341405865871934,-3.3847137108089864,Nov-05-2022 14:27:33,False,4.461006110995893
20,3,Point star value,[66.95271301 90.26045227  8.51937962],[61.33018276 90.19141553  8.17295384],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340012.09606873 10506281.05188874     2566.31553197],0.06160921243204078,0.6152862891910136,Nov-05-2022 14:27:33,False,5.63361547089031
21,3,Point star value,[66.95271301 90.26045227  8.51937962],[59.16268832 89.62620796  8.1938796 ],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340009.92857428 10506280.48668117     2566.33645773],0.04164640286529946,4.615286289191014,Nov-05-2022 14:27:33,False,7.822576358852441
22,3,Point star value,[66.95271301 90.26045227  8.51937962],[54.10803624 88.30812955  8.15793538],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340004.87392221 10506279.16860276     2566.30051351],0.027820092709737253,8.615286289191014,Nov-05-2022 14:27:33,False,12.99722768059206
23,3,Point star value,[66.95271301 90.26045227  8.51937962],[96.20839691 96.87705231  8.42866802],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340046.97428288 10506287.73752552     2566.57124615],0.00302426683211865,12.615286289191014,Nov-05-2022 14:27:33,True,29.99471061756886
24,3,Point star value,[66.95271301 90.26045227  8.51937962],[95.7738266  98.67411041  7.75003386],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340046.53971257 10506289.53458362     2565.89261198],0.025624278806804835,16.615286289191012,Nov-05-2022 14:27:33,True,30.03394953369558
25,3,Point star value,[66.95271301 90.26045227  8.51937962],[79.44454774 94.91501529  7.88119507],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340030.2104337  10506285.7754885      2566.02377319],0.04787284761161681,20.615286289191012,Nov-05-2022 14:27:33,False,13.346091981081951
26,3,Point star value,[66.95271301 90.26045227  8.51937962],[74.21146942 93.55040949  7.50953817],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340024.97735538 10506284.4108827      2565.6521163 ],0.1267128429123109,24.615286289191012,Nov-05-2022 14:27:33,False,8.033252315600201
27,3,Point star value,[66.95271301 90.26045227  8.51937962],[71.89718272 92.97526502  7.29917955],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340022.66306869 10506283.83573823     2565.44175768],0.2163190063594148,28.615286289191012,Nov-05-2022 14:27:33,False,5.7712110628162785
28,3,Point star value,[66.95271301 90.26045227  8.51937962],[71.80346478 93.33466061  6.99490547],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340022.56935075 10506284.19513382     2565.1374836 ],0.26545512724809156,32.61528628919101,Nov-05-2022 14:27:33,False,5.94176498028352
29,3,Point star value,[66.95271301 90.26045227  8.51937962],[71.68863407 93.77502085  6.84742427],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340022.45452003 10506284.63549406     2564.99000239],0.2834998053795076,36.61528628919101,Nov-05-2022 14:27:33,False,6.129973506984662
30,3,Point star value,[66.95271301 90.26045227  8.51937962],[71.56593223 94.24556574  6.78945303],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340022.3318182  10506285.10603895     2564.93203115],0.28377409817782323,40.61528628919101,Nov-05-2022 14:27:33,False,6.336842034635234
31,3,Point star value,[66.95271301 90.26045227  8.51937962],[71.4488762  94.69445976  6.62114596],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340022.21476217 10506285.55493297     2564.76372409],0.30060374533434486,44.61528628919101,Nov-05-2022 14:27:33,False,6.593875708622895
32,3,Point star value,[66.95271301 90.26045227  8.51937962],[71.30759006 95.23627298  6.47606778],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340022.07347603 10506286.09674619     2564.61864591],0.3090124447328606,48.61528628919101,Nov-05-2022 14:27:33,False,6.920900884662836
33,3,Point star value,[66.95271301 90.26045227  8.51937962],[71.16616813 95.77860689  6.81768775],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340021.9320541  10506286.6390801      2564.96026587],0.24509972978498215,52.61528628919101,Nov-05-2022 14:27:33,False,7.1483557346157784
34,3,Point star value,[66.95271301 90.26045227  8.51937962],[71.00441668 96.3989018   6.86474562],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340021.77030265 10506287.25937502     2565.00732374],0.22496548580694115,56.61528628919101,Nov-05-2022 14:27:34,False,7.53887783138595
35,3,Point star value,[66.95271301 90.26045227  8.51937962],[70.8021297  97.17464498  6.90249205],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340021.56801566 10506288.03511818     2565.04507017],0.20431919979012664,60.61528628919101,Nov-05-2022 14:27:34,False,8.077028845605891
36,3,Point star value,[66.95271301 90.26045227  8.51937962],[70.59702468 97.96119492  6.83721161],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340021.36291065 10506288.82166813     2564.97978973],0.19744837885147262,64.61528628919102,Nov-05-2022 14:27:34,False,8.684016012913494
37,3,Point star value,[66.95271301 90.26045227  8.51937962],[70.32725379 98.99572971  7.54438114],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340021.09313976 10506289.85620292     2565.68695927],0.10411719734720687,68.61528628919102,Nov-05-2022 14:27:34,False,9.4150528100503
38,3,Point star value,[66.95271301 90.26045227  8.51937962],[ 70.01275812 100.20177799   7.29237127],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340020.77864409 10506291.0622512      2565.4349494 ],0.11796312306652654,72.61528628919102,Nov-05-2022 14:27:34,False,10.473747303783401
39,3,Point star value,[66.95271301 90.26045227  8.51937962],[ 69.65675555 101.56699963   7.46047783],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340020.42264151 10506292.42747284     2565.60305595],0.09108521387867875,76.61528628919102,Nov-05-2022 14:27:34,False,11.673522696144811
40,3,Point star value,[66.95271301 90.26045227  8.51937962],[ 69.11677626 103.63774701   7.64670682],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340019.88266223 10506294.49822022     2565.78928494],0.06439816467933578,80.61528628919102,Nov-05-2022 14:27:34,False,13.579276200909376
41,3,Point star value,[66.95271301 90.26045227  8.51937962],[ 68.40066107 106.38395171   7.50963831],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340019.16654704 10506297.24442492     2565.65221643],0.06237443372080004,84.61528628919102,Nov-05-2022 14:27:34,False,16.219844794917975
42,3,Point star value,[66.95271301 90.26045227  8.51937962],[ 67.35829911 110.38126858   7.3452363 ],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340018.12418508 10506301.24174179     2565.48781443],0.05834280410999649,88.61528628919102,Nov-05-2022 14:27:34,False,20.15912601027826
43,3,Point star value,[66.95271301 90.26045227  8.51937962],[ 65.61773766 117.05608586   7.45256829],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340016.38362363 10506307.91655907     2565.59514642],0.039763561304594575,92.61528628919102,Nov-05-2022 14:27:34,False,26.85006937205604
44,3,Point star value,[66.95271301 90.26045227  8.51937962],[ 63.38581085 119.99728394   6.51571655],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340014.15169682 10506310.85775715     2564.65829468],0.06690028978306704,96.61528628919102,Nov-05-2022 14:27:34,True,30.01693878743648
45,3,Point star value,[66.95271301 90.26045227  8.51937962],[ 61.31185913 119.70078278   6.67671442],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340012.0777451  10506310.56125599     2564.81929255],0.0614716335956054,100.61528628919102,Nov-05-2022 14:27:34,True,30.032444252912313
46,3,Point star value,[66.95271301 90.26045227  8.51937962],[ 59.37538147 119.27807617   6.83050346],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340010.14126744 10506310.13854938     2564.97308159],0.05631344269968602,104.61528628919102,Nov-05-2022 14:27:34,True,30.038154950831952
47,3,Point star maximum,[66.95271301 90.26045227  8.51937962],[ 63.38581085 119.99728394   6.51571655],[ 1340017.71859898 10506281.12092548     2566.66195774],[ 1340014.15169682 10506310.85775715     2564.65829468],0.06690028978306704,96.61528628919102,Nov-05-2022 14:27:34,True,30.01693878743648
1,4,Point star value,[68.23726654 90.56023407  8.49935532],[67.89204737 91.90252283  7.75734305],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340018.65793334 10506282.76299604     2565.89992118],0.5353736162920629,-75.38471371080898,Nov-05-2022 14:27:34,False,1.572099736813344
2,4,Point star value,[68.23726654 90.56023407  8.49935532],[67.79164565 91.87634153  7.74662995],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340018.55753162 10506282.73681474     2565.88920808],0.5417229795161993,-71.38471371080898,Nov-05-2022 14:27:34,False,1.5802886768367088
3,4,Point star value,[68.23726654 90.56023407  8.49935532],[67.69829028 91.85199768  7.75083494],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340018.46417625 10506282.71247089     2565.89341307],0.5347735674531404,-67.38471371080898,Nov-05-2022 14:27:34,False,1.5872716802115323
4,4,Point star value,[68.23726654 90.56023407  8.49935532],[67.60036248 91.8264615   7.74512792],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340018.36624845 10506282.68693471     2565.88770604],0.5321261987341147,-63.38471371080899,Nov-05-2022 14:27:34,False,1.6055645895954347
5,4,Point star value,[68.23726654 90.56023407  8.49935532],[67.50320889 91.8011272   7.71579194],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340018.26909485 10506282.66160041     2565.85837007],0.5434790086039711,-59.38471371080899,Nov-05-2022 14:27:34,False,1.6409229014813633
6,4,Point star value,[68.23726654 90.56023407  8.49935532],[67.39747196 91.77355467  7.68335199],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340018.16335793 10506282.63402788     2565.82593012],0.5529968240949524,-55.38471371080899,Nov-05-2022 14:27:34,False,1.6861978633725323
7,4,Point star value,[68.23726654 90.56023407  8.49935532],[67.29065248 91.74569985  7.67013574],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340018.05653845 10506282.60617306     2565.81271386],0.5466040022298896,-51.38471371080899,Nov-05-2022 14:27:34,False,1.7288760474863523
8,4,Point star value,[68.23726654 90.56023407  8.49935532],[67.17326868 91.71509021  7.75874472],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340017.93915465 10506282.57556342     2565.90132284],0.47164191610531575,-47.38471371080899,Nov-05-2022 14:27:34,False,1.7361705588425476
9,4,Point star value,[68.23726654 90.56023407  8.49935532],[67.05438997 91.68409075  7.72540379],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340017.82027594 10506282.54456396     2565.86798191],0.47433948514133195,-43.38471371080899,Nov-05-2022 14:27:34,False,1.8058936295075532
10,4,Point star value,[68.23726654 90.56023407  8.49935532],[66.91278977 91.64716632  7.6895597 ],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340017.67867574 10506282.50763953     2565.83213782],0.47263133600219853,-39.38471371080899,Nov-05-2022 14:27:34,False,1.8951066932519816
11,4,Point star value,[68.23726654 90.56023407  8.49935532],[66.76159278 91.60773938  7.70007253],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340017.52747875 10506282.46821259     2565.84265065],0.4416749197533158,-35.38471371080899,Nov-05-2022 14:27:34,False,1.978315795760248
12,4,Point star value,[68.23726654 90.56023407  8.49935532],[66.58944033 91.56284797  7.55449367],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340017.3553263  10506282.42332118     2565.69707179],0.4898506897342342,-31.384713710808988,Nov-05-2022 14:27:34,False,2.1478662440333927
13,4,Point star value,[68.23726654 90.56023407  8.49935532],[66.40485571 91.51471469  7.46738648],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340017.17074168 10506282.3751879      2565.60996461],0.4994770915825319,-27.384713710808988,Nov-05-2022 14:27:34,False,2.3094853041680263
14,4,Point star value,[68.23726654 90.56023407  8.49935532],[66.1639381  91.45189171  7.4086144 ],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340016.92982407 10506282.31236492     2565.55119252],0.4832846943663359,-23.384713710808988,Nov-05-2022 14:27:34,False,2.5066830529827135
15,4,Point star value,[68.23726654 90.56023407  8.49935532],[65.90512926 91.38440332  7.42493439],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340016.67101523 10506282.24487653     2565.56751251],0.43437566965340413,-19.384713710808988,Nov-05-2022 14:27:34,False,2.6967572303730973
16,4,Point star value,[68.23726654 90.56023407  8.49935532],[65.55871808 91.29407127  7.46208   ],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340016.32460405 10506282.15454448     2565.60465813],0.3734895605540935,-15.384713710808986,Nov-05-2022 14:27:34,False,2.9646380792594633
17,4,Point star value,[68.23726654 90.56023407  8.49935532],[65.1198653  91.17963364  7.49942589],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340015.88575126 10506282.04010685     2565.64200401],0.31460742685447973,-11.384713710808986,Nov-05-2022 14:27:34,False,3.331922149379912
18,4,Point star value,[68.23726654 90.56023407  8.49935532],[64.50846938 91.02020274  7.73942089],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340015.27435535 10506281.88067595     2565.88199902],0.20226837932927394,-7.384713710808986,Nov-05-2022 14:27:34,False,3.833144888049058
19,4,Point star value,[68.23726654 90.56023407  8.49935532],[63.73350058 90.81811768  8.01596093],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340014.49938655 10506281.67859089     2566.15853906],0.10715563145332288,-3.3847137108089864,Nov-05-2022 14:27:34,False,4.536968364538293
20,4,Point star value,[68.23726654 90.56023407  8.49935532],[62.49963877 90.4963692   8.15202832],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340013.26552473 10506281.35684241     2566.29460645],0.06053119744445024,0.6152862891910136,Nov-05-2022 14:27:34,False,5.74848564675561
21,4,Point star value,[68.23726654 90.56023407  8.49935532],[60.21602465 89.90088164  8.18196511],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340010.98191062 10506280.76135485     2566.32454324],0.03943570252031612,4.615286289191014,Nov-05-2022 14:27:34,False,8.05455173594975
22,4,Point star value,[68.23726654 90.56023407  8.49935532],[55.21564307 88.5969551   8.17175245],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340005.98152904 10506279.45742831     2566.31433058],0.024877210249539657,8.615286289191014,Nov-05-2022 14:27:34,False,13.172868543249763
23,4,Point star value,[68.23726654 90.56023407  8.49935532],[97.49859619 97.26885986  8.38581562],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340048.26448216 10506288.12933307     2566.52839375],0.00378207073911853,12.615286289191014,Nov-05-2022 14:27:34,True,30.020725578116043
24,4,Point star value,[68.23726654 90.56023407  8.49935532],[96.97350311 99.06968689  7.73561621],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340047.73938908 10506289.9301601      2565.87819433],0.025483720741863544,16.615286289191012,Nov-05-2022 14:27:34,True,29.979415889184814
25,4,Point star value,[68.23726654 90.56023407  8.49935532],[80.57991106 95.21107877  7.85786653],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340031.34579703 10506286.07155198     2566.00044465],0.04863516064071428,20.615286289191012,Nov-05-2022 14:27:34,False,13.2054056354989
26,4,Point star value,[68.23726654 90.56023407  8.49935532],[75.33783608 93.84412695  7.4451592 ],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340026.10372204 10506284.70460016     2565.58773732],0.13475300639531987,24.615286289191012,Nov-05-2022 14:27:34,False,7.8938817864866975
27,4,Point star value,[68.23726654 90.56023407  8.49935532],[73.24801234 93.29917322  7.257128  ],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340024.01389831 10506284.15964643     2565.39970613],0.2175353945234734,28.615286289191012,Nov-05-2022 14:27:34,False,5.844013161178381
28,4,Point star value,[68.23726654 90.56023407  8.49935532],[72.00588887 92.97527038  6.93763518],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340022.77177484 10506283.83574359     2565.08021331],0.34890682133266504,32.61528628919101,Nov-05-2022 14:27:34,False,4.74066287187057
29,4,Point star value,[68.23726654 90.56023407  8.49935532],[71.82893701 93.23697808  6.75050521],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340022.59482297 10506284.09745129     2564.89308333],0.3904203154309714,36.61528628919101,Nov-05-2022 14:27:34,False,4.808693372348734
30,4,Point star value,[68.23726654 90.56023407  8.49935532],[71.74895688 93.54369101  6.58299923],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340022.51484285 10506284.40416422     2564.72557735],0.4158825422406339,40.61528628919101,Nov-05-2022 14:27:34,False,4.99053154007227
31,4,Point star value,[68.23726654 90.56023407  8.49935532],[71.64823947 93.92992866  6.46054888],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340022.41412544 10506284.79040187     2564.603127  ],0.42521688084479975,44.61528628919101,Nov-05-2022 14:27:34,False,5.210212051282173
32,4,Point star value,[68.23726654 90.56023407  8.49935532],[71.55442245 94.28970419  6.52422714],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340022.32030842 10506285.1501774      2564.66680527],0.39571898185842874,48.61528628919101,Nov-05-2022 14:27:34,False,5.36783029327767
33,4,Point star value,[68.23726654 90.56023407  8.49935532],[71.42991243 94.76718326  6.66479993],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340022.1957984  10506285.62765647     2564.80737805],0.3473726319949902,52.61528628919101,Nov-05-2022 14:27:34,False,5.590796249421564
34,4,Point star value,[68.23726654 90.56023407  8.49935532],[71.30303752 95.25373135  6.82329464],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340022.06892349 10506286.11420456     2564.96587276],0.29897320948834927,56.61528628919101,Nov-05-2022 14:27:34,False,5.85124327216623
35,4,Point star value,[68.23726654 90.56023407  8.49935532],[71.17053037 95.7618783   6.74940395],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340021.93641634 10506286.62235151     2564.89198208],0.29304098851347504,60.61528628919101,Nov-05-2022 14:27:34,False,6.222818427378489
36,4,Point star value,[68.23726654 90.56023407  8.49935532],[71.00650844 96.39088017  6.73969197],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340021.77239441 10506287.25135338     2564.8822701 ],0.2726108846889486,64.61528628919102,Nov-05-2022 14:27:34,False,6.690407293129386
37,4,Point star value,[68.23726654 90.56023407  8.49935532],[70.81054109 97.14238841  6.76772642],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340021.57642706 10506288.00286162     2564.91030455],0.24502043362186424,68.61528628919102,Nov-05-2022 14:27:34,False,7.276333985080929
38,4,Point star value,[68.23726654 90.56023407  8.49935532],[70.57345925 98.05156516  7.00211453],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340021.33934522 10506288.91203837     2565.14469266],0.19080046562132122,72.61528628919102,Nov-05-2022 14:27:34,False,7.9887150260474575
39,4,Point star value,[68.23726654 90.56023407  8.49935532],[70.29612147 99.11511796  7.21597743],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340021.06200743 10506289.97559117     2565.35855556],0.1458525959479937,76.61528628919102,Nov-05-2022 14:27:34,False,8.892242732562288
40,4,Point star value,[68.23726654 90.56023407  8.49935532],[ 69.89667772 100.64693059   7.30548763],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340020.66256369 10506291.5074038      2565.44806576],0.1167906968971512,80.61528628919102,Nov-05-2022 14:27:34,False,10.291764288862186
41,4,Point star value,[68.23726654 90.56023407  8.49935532],[ 69.40172413 102.54501055   7.55709672],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340020.1676101  10506293.40548376     2565.69967484],0.07825279206078883,84.61528628919102,Nov-05-2022 14:27:34,False,12.078024674822117
42,4,Point star value,[68.23726654 90.56023407  8.49935532],[ 68.63753506 105.47557207   7.4406538 ],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340019.40342103 10506296.33604528     2565.58323193],0.07095518030436623,88.61528628919102,Nov-05-2022 14:27:34,False,14.958220863610377
43,4,Point star value,[68.23726654 90.56023407  8.49935532],[ 67.30794085 110.57438569   7.34243298],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340018.07382682 10506301.4348589      2565.4850111 ],0.057742999879448434,92.61528628919102,Nov-05-2022 14:27:34,False,20.069090179825118
44,4,Point star value,[68.23726654 90.56023407  8.49935532],[ 64.71208954 120.31166077   6.43942261],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340015.47797551 10506311.17213398     2564.58200073],0.06875714543589095,96.61528628919102,Nov-05-2022 14:27:34,True,30.030277823446003
45,4,Point star value,[68.23726654 90.56023407  8.49935532],[ 62.61142349 119.94975281   6.58199787],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340013.37730946 10506310.81022602     2564.724576  ],0.06407609154155637,100.61528628919102,Nov-05-2022 14:27:34,True,29.984499015522662
46,4,Point star value,[68.23726654 90.56023407  8.49935532],[ 60.61034775 119.43589783   6.72957945],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340011.37623372 10506310.29637104     2564.87215757],0.059257347590032226,104.61528628919102,Nov-05-2022 14:27:34,True,29.91832138202133
47,4,Point star maximum,[68.23726654 90.56023407  8.49935532],[ 64.71208954 120.31166077   6.43942261],[ 1340019.00315251 10506281.42070728     2566.64193344],[ 1340015.47797551 10506311.17213398     2564.58200073],0.06875714543589095,96.61528628919102,Nov-05-2022 14:27:34,True,30.030277823446003
1,5,Point star value,[69.61584473 90.8388443   8.50716496],[69.24979834 92.25657731  7.75453949],[ 1340020.38173069 10506281.69931751     2566.64974308],[ 1340020.01568431 10506283.11705052     2565.89711761],0.5140091952066487,-75.38471371080898,Nov-05-2022 14:27:34,False,1.6463298407705678
2,5,Point star value,[69.61584473 90.8388443   8.50716496],[69.14522373 92.22930787  7.74552846],[ 1340020.38173069 10506281.69931751     2566.64974308],[ 1340019.9111097  10506283.08978108     2565.88810658],0.5188441201516153,-71.38471371080898,Nov-05-2022 14:27:34,False,1.6537724208200792
3,5,Point star value,[69.61584473 90.8388443   8.50716496],[69.04708261 92.20371606  7.74422693],[ 1340020.38173069 10506281.69931751     2566.64974308],[ 1340019.81296858 10506283.06418927     2565.88680506],0.5159740959578941,-67.38471371080898,Nov-05-2022 14:27:34,False,1.6638628856775277
4,5,Point star value,[69.61584473 90.8388443   8.50716496],[68.9485576  92.17802415  7.71559167],[ 1340020.38173069 10506281.69931751     2566.64974308],[ 1340019.71444357 10506283.03849736     2565.85816979],0.5290486689560799,-63.38471371080899,Nov-05-2022 14:27:34,False,1.6927087893020374
5,5,Point star value,[69.61584473 90.8388443   8.50716496],[68.84111551 92.15000697  7.68725681],[ 1340020.38173069 10506281.69931751     2566.64974308],[ 1340019.60700148 10506283.01048018     2565.82983494],0.5383711543472035,-59.38471371080899,Nov-05-2022 14:27:34,False,1.7296248899746651
6,5,Point star value,[69.61584473 90.8388443   8.50716496],[68.73391007 92.1220515   7.62798405],[ 1340020.38173069 10506281.69931751     2566.64974308],[ 1340019.49979604 10506282.98252471     2565.77056217],0.5646423821367863,-55.38471371080899,Nov-05-2022 14:27:34,False,1.7881243018943438
